,musicId,y_test,SVR
26898,1002,-0.048,-0.16528847960017076
26899,1002,-0.054,-0.2117648784814071
26900,1002,-0.06,-0.09975641617796419
26901,1002,-0.061,-0.03198599084100449
26902,1002,-0.064,-0.04797996459444482
26903,1002,-0.062,-0.1555308501663767
21122,1003,0.217,-0.07844585899966494
21123,1003,0.218,-0.08812461524508497
21124,1003,0.216,-0.22454235697008287
21125,1003,0.215,0.05049250361430318
21126,1003,0.217,0.0855395447176727
21127,1003,0.223,0.09218605006309971
21128,1003,0.221,0.03232076937478947
21129,1003,0.226,-0.13540009804351544
21130,1003,0.226,-0.08643303692362025
21131,1003,0.233,-0.0070942691869255795
21132,1003,0.226,0.12417398426347825
21133,1003,0.225,0.1525406942821634
21134,1003,0.183,0.14021078147593918
21135,1003,0.174,0.10347945166458566
21136,1003,0.172,0.22780179741121523
21137,1003,0.174,0.05217339593645972
21138,1003,0.178,0.25943995595666
21139,1003,0.179,0.12359187897423174
21140,1003,0.171,0.05596222270509351
21141,1003,0.157,-0.041990094068956825
21142,1003,0.166,-0.02292652449190439
21143,1003,0.16,0.010725509049025146
21144,1003,0.159,-0.1578969172353456
21145,1003,0.162,-0.13612611834273908
21146,1003,0.159,-0.021769659316955497
21147,1003,0.152,-0.02069703440880911
21148,1003,0.146,-0.018300381410179735
21149,1003,0.147,-0.059598987905893054
21150,1003,0.159,-0.0879979716544019
21151,1003,0.151,-0.0011946441463766624
21152,1003,0.15,0.05006311391461433
21153,1003,0.147,0.07682270391194218
21154,1003,0.142,0.056919125435135796
21155,1003,0.14,-0.02561207517798563
21156,1003,0.141,-0.07026842233123157
21157,1003,0.142,-0.01040789175341416
21158,1003,0.146,0.028673582619462117
21159,1003,0.147,0.006903420074154679
21160,1003,0.151,0.015531201874704532
21161,1003,0.148,0.05037220689163328
21162,1003,0.146,0.032000685190347246
21163,1003,0.155,0.1804895126590819
21164,1003,0.16,0.03376375845918184
21165,1003,0.156,0.07017050502716807
21166,1003,0.152,0.046631096474846485
21167,1003,0.171,0.045103862965859935
21168,1003,0.183,0.13989379895498785
21169,1003,0.181,0.10527306361861208
21170,1003,0.192,-0.08976812695747777
21171,1003,0.201,-0.03459721934773905
21172,1003,0.175,-0.012618677121799864
21173,1003,0.175,0.09694611206784662
21174,1003,0.172,0.10670580676043337
21175,1003,0.171,-0.008769473334028291
21176,1003,0.172,-0.09356751759035653
21177,1003,0.172,-0.0304054220627782
21178,1003,0.169,-0.0327619597666414
21179,1003,0.168,0.12192406140486586
21180,1003,0.187,0.08461777487023389
12803,1004,-0.15,-0.052016338673983066
12804,1004,-0.148,-0.07242365492808703
12805,1004,-0.148,-0.09612110900521434
12806,1004,-0.149,0.0008624116297311843
12807,1004,-0.149,-0.04861804861448674
12808,1004,-0.15,0.0721831815064077
12809,1004,-0.148,0.07639188854603776
12810,1004,-0.151,-0.051135287802804165
12811,1004,-0.153,-0.09448368399838039
12812,1004,-0.152,-0.08649482227003394
12813,1004,-0.152,-0.051105892116740693
12814,1004,-0.15,-0.015656308909664553
12815,1004,-0.156,-0.037414164950763475
12816,1004,-0.154,0.010971132502318591
12817,1004,-0.157,0.029796785539417857
12818,1004,-0.159,-0.04705711341098665
12819,1004,-0.158,-0.09097294233541556
12820,1004,-0.158,-0.07643021745048365
12821,1004,-0.159,-0.05657608257498951
12822,1004,-0.163,-0.013318305361509832
12823,1004,-0.161,0.02454800031764911
12824,1004,-0.159,0.08048106184804724
12825,1004,-0.157,0.07693731450362032
12826,1004,-0.158,0.04345646414856171
12827,1004,-0.161,-0.08129223082153256
12828,1004,-0.157,-0.043661940519863364
12829,1004,-0.159,0.01886463321129097
12830,1004,-0.157,0.019373713840685723
12831,1004,-0.157,-0.016534711387553393
12832,1004,-0.156,-0.007098562605776716
12833,1004,-0.153,0.07489906340587624
12834,1004,-0.155,0.08934246319360148
12835,1004,-0.155,0.02501311497746169
12836,1004,-0.153,-0.035200115810035106
12837,1004,-0.152,-0.0602859790854681
12838,1004,-0.153,-0.0698178884604507
12839,1004,-0.151,-0.10602349269368164
12840,1004,-0.156,-0.006977517631160092
12841,1004,-0.152,0.10842135342550449
12842,1004,-0.153,0.22829070106966673
12843,1004,-0.148,0.04834647000318761
12844,1004,-0.147,-0.22097703720147174
12845,1004,-0.144,-0.15169179268913865
12846,1004,-0.079,-0.14205409578407305
12847,1004,-0.094,0.013605644829949325
12848,1004,-0.097,0.13684615104818768
12849,1004,-0.097,0.07198668143797013
12850,1004,-0.104,0.03802420611696252
12851,1004,-0.105,-0.005743188372450948
12852,1004,-0.109,-0.0668819173437454
12853,1004,-0.112,-0.02686909729966084
12854,1004,-0.115,-0.06570809209804343
12855,1004,-0.117,-0.10718463674442705
12856,1004,-0.117,-0.13897825324803062
12857,1004,-0.121,-0.017732434681388777
12858,1004,-0.12,-0.0014869060348368449
12859,1004,-0.116,0.04167692657609836
12860,1004,-0.119,-0.07545283768264119
12861,1004,-0.117,-0.1290036721216821
7139,1005,0.229,-0.0418936039037631
7140,1005,0.248,0.06336176187735229
7141,1005,0.252,0.09649760150058959
7142,1005,0.254,0.02193600455415997
7143,1005,0.259,0.04897384524382905
7144,1005,0.257,0.04910718957727896
7145,1005,0.264,-0.02370469973742776
7146,1005,0.264,-0.018399672233107435
7147,1005,0.261,0.027771558213631496
7148,1005,0.264,0.04872614207533806
7149,1005,0.264,-0.02103703771847324
7150,1005,0.261,-0.035674465713743365
7151,1005,0.269,-0.03595483392577762
7152,1005,0.273,-0.05629906957718903
7153,1005,0.272,0.06306738657746533
7154,1005,0.276,0.05788140235270497
7155,1005,0.28,0.016423486928061358
7156,1005,0.28,0.013894365246290029
7157,1005,0.28,0.09067598443724276
7158,1005,0.278,-0.048933735489353015
7159,1005,0.273,-0.11042546574411696
7160,1005,0.309,0.013941193317985344
7161,1005,0.322,0.012251173931596547
7162,1005,0.326,0.12817191338129716
7163,1005,0.329,0.08374576638462536
7164,1005,0.336,-0.013723016052832694
7165,1005,0.339,0.009105620599877816
7166,1005,0.341,0.03601806370174961
7167,1005,0.344,0.035680543381174955
7168,1005,0.362,0.05620829063800566
7169,1005,0.37,0.04883130450811098
7170,1005,0.37,-0.019861120416755508
7171,1005,0.368,0.029732947644305972
7172,1005,0.367,-0.0031437652010497877
7173,1005,0.366,0.013057899505493874
7174,1005,0.373,0.042238451876034054
7175,1005,0.372,0.00022987108538970874
7176,1005,0.379,0.050019027496310785
7177,1005,0.377,0.07836926051641388
7178,1005,0.381,0.055892541274822204
7179,1005,0.377,0.012219934896046801
7180,1005,0.373,-0.029123748848283483
7181,1005,0.375,0.007573372595937343
7182,1005,0.381,0.09282515867820265
7183,1005,0.374,0.132742044773396
7184,1005,0.381,0.07104054978056537
7185,1005,0.383,0.12634980554448114
7186,1005,0.379,0.16550998326280972
7187,1005,0.385,0.07791357564932119
7188,1005,0.386,-0.02471990022506313
7189,1005,0.383,0.2451172865386738
7190,1005,0.38,0.21863172756967078
7191,1005,0.384,0.16729271895111122
7192,1005,0.379,0.288428235078694
7193,1005,0.38,0.26656647621971724
7194,1005,0.371,0.14921540751354365
7195,1005,0.369,0.1216376704187628
7196,1005,0.363,0.07627488021593451
7197,1005,0.356,0.062238763211024804
590,1006,0.088,-0.07338558555608102
591,1006,0.086,-0.11268394404353754
592,1006,0.073,-0.09697216710827825
593,1006,0.045,-0.11723485970638245
594,1006,0.028,-0.025868237220759406
595,1006,0.038,0.1167189109335953
596,1006,0.019,0.0011671318492148183
597,1006,0.021,-0.19327194803823758
598,1006,0.013,0.030204998937270737
599,1006,0.008,0.09213747586691087
600,1006,-0.004,0.1161426392055129
601,1006,-0.006,-0.008497775459752173
602,1006,-0.009,-0.16788355752474324
603,1006,-0.004,-0.08601249318873994
604,1006,0.011,-0.15925596265114292
605,1006,0.022,0.00704721351890316
606,1006,-0.003,0.05307468882553509
607,1006,-0.004,0.050418525890246334
608,1006,-0.001,-0.13034982618996918
609,1006,0.008,0.01387167538238087
610,1006,0.021,-0.01931085420012111
611,1006,0.018,-0.0011798195266775405
612,1006,0.004,-0.023499960947733746
613,1006,-0.006,-0.08605126473789107
614,1006,-0.006,0.07642961395286377
615,1006,0.004,-0.009576398965451406
616,1006,0.018,0.02661177943422468
617,1006,0.026,-0.014425413217190076
618,1006,0.024,0.0022004425525284296
619,1006,0.007,-0.07960138565981856
620,1006,0.023,-0.02458448263809785
621,1006,0.026,-0.055589723943823145
622,1006,0.026,0.042871584130897776
623,1006,0.017,-0.050599881458038516
624,1006,0.009,-0.1640480018153214
625,1006,0.008,-0.09307432396933155
626,1006,0.024,-0.07041650716566072
627,1006,0.026,0.029415946467026742
628,1006,0.027,0.011682696354771281
629,1006,0.026,-0.20485009626010037
630,1006,0.019,-0.16073304102274177
631,1006,0.021,-0.06674251283745017
632,1006,0.042,-0.043657144516738224
633,1006,0.057,-0.06043549262890383
634,1006,0.027,0.08083779645558634
635,1006,0.021,0.11352360053869151
636,1006,0.035,0.20155960876192242
637,1006,0.046,-0.11193295780761123
638,1006,0.07,-0.18411122169277946
639,1006,0.113,-0.059982324011326034
640,1006,0.097,0.08864287113630612
641,1006,0.085,-0.070180858849142
642,1006,0.097,-0.0343375799856954
643,1006,0.12,0.04875955159370237
644,1006,0.141,-0.00022543667905219195
645,1006,0.154,-0.20874384690937184
646,1006,0.157,-0.08571920201298175
647,1006,0.152,0.008079189014449088
648,1006,0.139,-0.03910675852446741
6195,1007,0.266,0.09844941151362874
6196,1007,0.255,0.10005367377582283
6197,1007,0.248,-0.18878289901792206
6198,1007,0.247,-0.09174658059264451
6199,1007,0.254,0.07060452973686329
6200,1007,0.244,0.17563293677155198
6201,1007,0.244,0.12972411918669277
6202,1007,0.258,0.09560399833118308
6203,1007,0.265,-0.15036437563050215
6204,1007,0.275,-0.0551989887312874
6205,1007,0.266,0.12875405941837895
6206,1007,0.267,0.12287923431383743
6207,1007,0.297,0.08504060480810063
6208,1007,0.315,0.023258716645237633
6209,1007,0.284,0.11577685114115582
6210,1007,0.278,0.026300281822733695
6211,1007,0.289,0.17675788782887894
6212,1007,0.295,0.1144360896481644
6213,1007,0.298,0.05141983067398594
6214,1007,0.296,0.08006167808802164
6215,1007,0.283,0.14498027005015823
6216,1007,0.284,0.13425242866244189
6217,1007,0.279,0.016531301309548656
6218,1007,0.275,-0.0676035050799729
6219,1007,0.266,-0.042771049979122545
6220,1007,0.26,-0.11760521921433745
6221,1007,0.247,-0.19010860353431988
6222,1007,0.248,0.014533950513807369
6223,1007,0.262,0.1839040515759528
6224,1007,0.275,0.056258320309514435
6225,1007,0.262,0.028743272027429177
6226,1007,0.25,-0.020182662831817196
6227,1007,0.236,-0.04020827080370918
6228,1007,0.224,-0.013724885844452285
6229,1007,0.242,0.044179789164403925
6230,1007,0.258,-0.07341057038576584
6231,1007,0.254,0.07635266159633977
6232,1007,0.244,0.16571042115195986
6233,1007,0.269,0.037069788363355026
6234,1007,0.274,-0.04645947078691357
6235,1007,0.28,-0.03668402182958359
6236,1007,0.249,0.13595447260025326
6237,1007,0.241,0.06921352944118717
6238,1007,0.239,-0.11656476520088785
6239,1007,0.259,-0.08592703638905275
6240,1007,0.278,-0.05330108046325741
6241,1007,0.286,-0.1426458883980585
6242,1007,0.268,-0.15030156081293974
6243,1007,0.253,0.019256495449118137
6244,1007,0.26,-0.01790234333203359
6245,1007,0.272,-0.019147268749290187
6246,1007,0.285,-0.012798250925675679
6247,1007,0.266,0.08946360147989285
6248,1007,0.251,0.07130721928520944
6249,1007,0.244,0.1279346590971496
6250,1007,0.273,0.05592873777303444
6251,1007,0.258,0.0609133275786457
6252,1007,0.244,-0.04112777746064892
6253,1007,0.242,-0.031297931089947946
99120,1008,0.127,-0.04096104797398734
99121,1008,0.13,-0.2551012475215457
99122,1008,0.133,-0.18368621065909654
99123,1008,0.134,0.055504540819727353
99124,1008,0.145,-0.08021038131021538
99125,1008,0.174,0.015824988474306932
99126,1008,0.168,-0.013438145533960368
99127,1008,0.191,-0.12411552121488487
99128,1008,0.208,-0.07536849831089007
99129,1008,0.207,0.0011707659923128264
99130,1008,0.196,0.02747213131089129
99131,1008,0.161,0.05158716537449295
99132,1008,0.158,0.04077206588369255
99133,1008,0.161,0.06217877359697984
99134,1008,0.159,-0.05258603661024051
99135,1008,0.169,0.022403114786049803
99136,1008,0.174,0.021741123331194122
99137,1008,0.153,0.10141836756665648
99138,1008,0.155,0.002674838161692304
99139,1008,0.158,-0.04044454504222609
99140,1008,0.164,0.009506745558042783
99141,1008,0.163,-0.14027615728814677
99142,1008,0.167,-0.1783203442831334
99143,1008,0.166,-0.046327614559654486
99144,1008,0.167,0.01291664335208894
99145,1008,0.183,0.03777232590257592
99146,1008,0.188,0.13867173074479264
99147,1008,0.182,0.09903892721574944
99148,1008,0.191,-0.08317785334274483
99149,1008,0.188,-0.07894685250786146
99150,1008,0.18,-0.10955377539727232
99151,1008,0.192,-0.017556007078029547
99152,1008,0.209,-0.0024754723153690775
99153,1008,0.237,-0.05269790535720779
99154,1008,0.252,0.1366418582077458
99155,1008,0.271,0.10851917753892745
99156,1008,0.29,0.09666795949636567
99157,1008,0.292,0.12588203938322742
99158,1008,0.305,0.2124791783541697
99159,1008,0.306,0.0767186930341259
99160,1008,0.316,0.042428116966988304
99161,1008,0.307,0.08377146219373963
99162,1008,0.306,0.03745217169646283
99163,1008,0.302,0.1531690086680427
99164,1008,0.309,0.134313957623967
99165,1008,0.307,0.16442965392922246
99166,1008,0.32,0.21797423070220198
99167,1008,0.311,0.238849354845432
99168,1008,0.316,0.06839071281314654
99169,1008,0.322,0.11167954787577158
99170,1008,0.321,0.15687051978701025
99171,1008,0.309,0.10317228646473411
99172,1008,0.311,0.08609930561770782
99173,1008,0.312,0.22863699995328454
99174,1008,0.308,0.13509357543163134
99175,1008,0.317,0.14932835412212966
99176,1008,0.335,0.17832315794141404
99177,1008,0.324,0.1460415747271774
99178,1008,0.333,0.1395248263310371
93633,1009,0.036,-0.028212849135672326
93634,1009,0.029,-0.0012654782390059474
93635,1009,0.034,-0.10527943020054822
93636,1009,0.032,0.011046710739002229
93637,1009,0.036,-0.03627777895460466
93638,1009,0.027,-0.05297349174321812
93639,1009,0.032,0.08802803448765292
93640,1009,0.039,-0.035353422571397376
93641,1009,0.037,0.0384924609712485
93642,1009,0.034,-0.053817154623694276
93643,1009,0.019,-0.09663639051511083
93644,1009,0.012,0.17940768606260446
93645,1009,0.017,0.2147485795768134
93646,1009,0.011,0.10263722024456401
93647,1009,-0.031,-0.048432326240823866
93648,1009,-0.048,0.04648881484167063
93649,1009,-0.049,0.004486202474654165
93650,1009,-0.055,-0.029602644085072606
93651,1009,-0.049,-0.12043501971066553
93652,1009,-0.053,-0.048515882082031815
93653,1009,-0.047,0.059516001510526516
93654,1009,-0.051,0.07075900370045565
93655,1009,-0.056,0.08217136658368188
93656,1009,-0.066,0.009461766896289796
93657,1009,-0.074,0.12599479285076756
93658,1009,-0.071,0.08710712826303155
93659,1009,-0.071,0.10371869961979577
93660,1009,-0.069,0.05364157361747198
93661,1009,-0.06,0.04262655377793836
93662,1009,-0.046,0.04185202244540783
93663,1009,-0.028,-0.05348140214519035
93664,1009,-0.014,0.04220635298507066
93665,1009,-0.02,-0.04494713275654292
93666,1009,-0.025,-0.013521974166058083
93667,1009,-0.031,0.05455623823370614
93668,1009,-0.037,0.08769964347601014
93669,1009,-0.024,0.007416813769360563
93670,1009,-0.012,-0.15303737448513013
93671,1009,-0.018,0.16245388601932778
93672,1009,-0.021,-0.049597418427118935
93673,1009,-0.014,-0.015141615123575015
93674,1009,-0.032,0.1867533247579031
93675,1009,-0.03,0.063402786866084
93676,1009,-0.028,0.04960640335466784
93677,1009,-0.017,-0.06614459660454017
93678,1009,-0.019,0.04131610798741727
93679,1009,-0.02,-0.0025691180826540663
93680,1009,-0.032,-0.1285030862456217
93681,1009,-0.016,-0.10463048468663441
93682,1009,-0.019,0.007182528949396104
93683,1009,-0.002,0.0011642279304279399
93684,1009,-0.009,-0.0014214313711683815
93685,1009,-0.005,0.1009225913852975
93686,1009,-0.009,0.013598729667772945
93687,1009,-0.011,0.004240961879917647
93688,1009,-0.024,0.09296344741194848
93689,1009,-0.021,0.05092829372777182
93690,1009,-0.024,-0.033906652464038935
93691,1009,-0.006,0.05075854032573148
12685,1010,0.364,-0.06855597420011914
12686,1010,0.364,0.0801320425879207
12687,1010,0.366,0.11749150181726883
12688,1010,0.369,0.050230080249982094
12689,1010,0.372,-0.019853102742916053
12690,1010,0.374,-0.05916385220827473
12691,1010,0.376,-0.061855308326686655
12692,1010,0.378,-0.07084569128513304
12693,1010,0.379,-0.07974410078981811
12694,1010,0.381,-0.10548759411791953
12695,1010,0.386,-0.2132600370388914
12696,1010,0.387,-0.21822122110011513
12697,1010,0.386,-0.15946594871239309
12698,1010,0.384,-0.12777568631511113
12699,1010,0.386,-0.10187337910903346
12700,1010,0.385,-0.04371267665462506
12701,1010,0.382,-0.09772907538193829
12702,1010,0.383,-0.14147202729958905
12703,1010,0.385,-0.09167131174491897
12704,1010,0.385,-0.0772993280017672
12705,1010,0.386,-0.04896911460519263
12706,1010,0.386,0.0744382066927185
12707,1010,0.384,0.0499254876752973
12708,1010,0.385,0.0330600879285757
12709,1010,0.416,-0.11314868298593692
12710,1010,0.395,-0.1828112446092349
12711,1010,0.385,-0.1969235784725997
12712,1010,0.388,-0.1833630853992261
12713,1010,0.385,0.19569212915166692
12714,1010,0.387,0.2380043851025653
12715,1010,0.385,0.0720328343218187
12716,1010,0.424,-0.20044531042050398
12717,1010,0.398,-0.16596505097502642
12718,1010,0.391,-0.2043883479633196
12719,1010,0.392,-0.12960011523723272
12720,1010,0.383,-0.15029946778441639
12721,1010,0.373,-0.04932352488904277
12722,1010,0.391,0.10280413082005432
12723,1010,0.395,0.2563544061959641
12724,1010,0.438,0.3108329360092362
12725,1010,0.44,0.2359915991819391
12726,1010,0.442,0.14027073405160914
12727,1010,0.433,0.21541672396879216
12728,1010,0.419,0.24880038417766923
12729,1010,0.418,0.16806042255002382
12730,1010,0.442,0.21462179438863346
12731,1010,0.445,0.27720708303203956
12732,1010,0.459,0.2830163851375299
12733,1010,0.482,0.24204665294337405
12734,1010,0.496,0.19845088877798592
12735,1010,0.494,0.20316085396210856
12736,1010,0.494,0.12405122770896368
12737,1010,0.485,0.10032718135897054
12738,1010,0.469,0.29573198976135423
12739,1010,0.475,0.3971437862410097
12740,1010,0.47,0.39120965423357373
12741,1010,0.483,0.28155281050098074
12742,1010,0.488,0.262025156805011
12743,1010,0.49,0.2759882215233744
7434,1011,0.124,-0.08356978824158773
7435,1011,0.117,-0.12741304197026496
7436,1011,0.113,-0.1344662300212179
7437,1011,0.115,-0.06587075152989963
7438,1011,0.112,0.0043206416098866066
7439,1011,0.095,0.04163749899400634
7440,1011,0.098,0.02893246230423826
7441,1011,0.103,0.05702016274059026
7442,1011,0.101,0.03575444896848997
7443,1011,0.116,-0.12404326665692042
7444,1011,0.112,-0.12953866446097703
7445,1011,0.113,-0.12852973435685722
7446,1011,0.117,-0.0881145825637285
7447,1011,0.043,-0.022069450578255344
7448,1011,0.033,0.07198757257488397
7449,1011,0.039,0.08620567703164897
7450,1011,0.024,-0.0018972134508175378
7451,1011,0.024,-0.02401836563479757
7452,1011,0.03,-0.06742004567543516
7453,1011,0.022,-0.004040665952002677
7454,1011,0.026,-0.05883184547240398
7455,1011,0.023,-0.03136743075208993
7456,1011,0.024,-0.008790829429960838
7457,1011,0.027,-0.10069121432735947
7458,1011,0.033,-0.07447283028974738
7459,1011,0.035,0.03242791338172863
7460,1011,0.037,0.012761081577697932
7461,1011,0.041,-0.10412076093419667
7462,1011,0.037,-0.23815803838647462
7463,1011,0.041,-0.29074936813498864
7464,1011,0.046,-0.2272296866825189
7465,1011,0.045,-0.2550867847357333
7466,1011,0.046,-0.1490002785060195
7467,1011,0.049,-0.17899585579544494
7468,1011,0.046,-0.16525273766612253
7469,1011,0.045,-0.0971491563734207
7470,1011,0.041,-0.035619495454946616
7471,1011,0.043,-0.050997746677682206
7472,1011,0.046,-0.035203417288188675
7473,1011,0.056,-0.0024400405103006985
7474,1011,0.054,0.017011739671646257
7475,1011,0.058,-0.1116229747417935
7476,1011,0.056,-0.23675492372739976
7477,1011,0.049,-0.04517463982095735
7478,1011,0.048,-0.13594927513514646
7479,1011,0.056,-0.21710092752764523
7480,1011,0.058,-0.1767107513173468
7481,1011,0.061,-0.138118263086906
7482,1011,0.1,-0.15139328973860913
7483,1011,0.102,-0.23208945728064892
7484,1011,0.107,-0.1557293708001064
7485,1011,0.114,-0.1844625840901231
7486,1011,0.118,-0.0674870521162936
7487,1011,0.065,0.008248639181413026
7488,1011,0.04,0.10223066991698612
7489,1011,0.087,0.006101671068900118
7490,1011,0.106,0.03649777610630915
7491,1011,0.107,0.05542750154731713
7492,1011,0.104,0.0022599118191000897
413,1012,0.01,0.039407446309395154
414,1012,0.012,0.11572531198059763
415,1012,0.013,0.005021842779640372
416,1012,0.01,-0.07498431183243118
417,1012,0.014,-0.03983682212909954
418,1012,0.038,-0.058515954285467776
419,1012,0.038,-0.018566479116126557
420,1012,0.036,-0.05186364315293946
421,1012,0.039,-0.026215246049541098
422,1012,0.039,-0.08147246493984969
423,1012,0.035,-0.01792876338531383
424,1012,0.038,0.06686134534630175
425,1012,0.041,-0.1995911626649694
426,1012,-0.031,-0.11604854069258308
427,1012,-0.025,-0.015026845810700108
428,1012,-0.022,0.07235053701526026
429,1012,-0.021,0.0741496410121284
430,1012,-0.018,0.020078939045894327
431,1012,-0.02,0.005855486975197714
432,1012,-0.022,-0.036230508417589714
433,1012,-0.022,-0.08985833878768032
434,1012,-0.021,-0.24850108390334152
435,1012,-0.021,-0.21120448712302842
436,1012,-0.023,-0.06868212716335309
437,1012,-0.02,0.11526531184106967
438,1012,-0.018,0.1565927505729465
439,1012,-0.02,0.09809832331006949
440,1012,-0.02,0.050507928534790546
441,1012,-0.019,0.03237327550439136
442,1012,-0.007,-0.08363793740869505
443,1012,0.002,-0.07211800949755948
444,1012,0.022,-0.052660497501384664
445,1012,0.04,-0.15877854126104
446,1012,0.043,-0.17534291271871508
447,1012,0.037,-0.1712326880253038
448,1012,0.043,-0.0008906399092077702
449,1012,0.045,0.027827569782129823
450,1012,0.047,-0.20485472518296602
451,1012,0.049,-0.018475744146521846
452,1012,0.053,0.024546818643873113
453,1012,0.053,0.013455501318843287
454,1012,0.052,0.0691886310471895
455,1012,0.048,0.08285269250039237
456,1012,0.048,0.00818532387390588
457,1012,0.051,-0.059755585225228204
458,1012,0.048,-0.030131455565054012
459,1012,0.049,-0.11035241009812743
460,1012,0.045,-0.0953131247305061
461,1012,0.047,-0.044634422817377416
462,1012,0.046,-0.025113973751576344
463,1012,0.048,-0.07909385371919925
464,1012,0.053,-0.05401484365655707
465,1012,0.052,-0.02898632390788739
466,1012,0.046,-0.12622110812535897
467,1012,0.018,-0.07603679897695353
468,1012,-0.009,-0.017993304181191362
469,1012,-0.027,0.010924235643078532
470,1012,-0.018,0.0015392727954853455
471,1012,-0.008,-0.048608973107558885
6254,1013,-0.231,-0.2353154584038529
