,musicId,y_test,SVR
27330,1002,-0.088,0.021277160653834424
27331,1002,-0.079,-0.04430066499538357
27332,1002,-0.086,-0.09799468804827062
27333,1002,-0.07,-0.10491552957836583
27334,1002,-0.082,-0.09312057392825084
27335,1002,-0.082,-0.21515715366900334
27336,1002,-0.068,-0.2047042418647266
27337,1002,-0.056,-0.14612742380932153
27338,1002,-0.068,-0.1693691821866745
27339,1002,-0.062,-0.12912066330479413
27340,1002,-0.059,-0.1413511608559749
27341,1002,-0.041,-0.20527157095245005
27342,1002,-0.035,-0.24670222436558661
27343,1002,-0.049,-0.3117975994796417
27344,1002,-0.054,-0.34690736620244583
27345,1002,-0.061,-0.30943818278936097
27346,1002,-0.06,-0.30039441885762885
27347,1002,-0.057,-0.3033158968736485
27348,1002,-0.063,-0.4375501490016121
27349,1002,-0.073,-0.41196453299206104
27350,1002,-0.064,-0.19689266029531485
27351,1002,-0.085,-0.3351396410176588
27352,1002,-0.111,-0.4783176254730849
27353,1002,-0.103,-0.19135802253766573
21476,1003,0.00222222222222,-0.20830307380177415
21477,1003,0.00444444444444,-0.2587419769079734
21478,1003,0.00444444444444,-0.3725760405135117
21479,1003,0.00222222222222,-0.009026444274905523
21480,1003,0.00222222222222,0.03141959140432181
21481,1003,0.00333333333333,-0.12714539032444735
21482,1003,0.00111111111111,-0.16818907452305454
21483,1003,-0.00333333333333,-0.1788744282384618
21484,1003,-0.01,-0.16892803392067193
21485,1003,-0.0166666666667,-0.24059684672282608
21486,1003,-0.02,-0.1155980375941098
21487,1003,-0.0188888888889,-0.06792062577541672
21488,1003,-0.0111111111111,-0.03212326903492074
21489,1003,-0.0122222222222,-0.07543076691305506
21490,1003,-0.0122222222222,-0.06650902432039903
21491,1003,-1.07938349616e-17,-0.10523392037403567
21492,1003,0.0177777777778,-0.06508591014022046
21493,1003,0.0188888888889,-0.15343526519393555
21494,1003,0.0288888888889,-0.16491920486343634
21495,1003,0.0255555555556,-0.13636359207092255
21496,1003,0.0277777777778,-0.1625853158806857
21497,1003,0.0322222222222,-0.2601817543695936
21498,1003,0.0322222222222,-0.3545939064358346
21499,1003,0.0322222222222,-0.2786585568964946
21500,1003,0.0233333333333,-0.013734871285427212
21501,1003,0.0222222222222,-0.013286443354876765
21502,1003,0.0188888888889,-0.1904193475631384
21503,1003,0.0233333333333,-0.10444204092630713
21504,1003,0.0255555555556,-0.08882514231942215
21505,1003,0.0233333333333,-0.07629215243086415
21506,1003,0.0255555555556,0.06722431369207531
21507,1003,0.0244444444444,0.050937018626385486
21508,1003,0.0233333333333,-0.007117087453575529
21509,1003,0.0255555555556,-0.008529670603246008
21510,1003,0.0233333333333,-0.10355566054671102
21511,1003,0.0233333333333,-0.15790927219436915
21512,1003,0.0222222222222,-0.10533491693091122
21513,1003,0.0255555555556,-0.056694495788978255
21514,1003,0.0266666666667,-0.0034324218227931667
21515,1003,0.0288888888889,-0.0019303094240594246
21516,1003,0.0311111111111,-0.047304200144033096
21517,1003,0.0366666666667,-0.13181700809409716
21518,1003,0.0433333333333,-0.06026957574009957
21519,1003,0.0455555555556,-0.1078167835902013
21520,1003,0.0488888888889,-0.09173951440254874
21521,1003,0.0533333333333,-0.03757847662984986
21522,1003,0.0622222222222,0.023834362851796496
21523,1003,0.07,-0.024264529923555378
21524,1003,0.07,-0.22506372224672805
21525,1003,0.0744444444444,-0.20648367646967122
21526,1003,0.0711111111111,-0.16752467658031187
21527,1003,0.0722222222222,-0.07954860979228813
21528,1003,0.0666666666667,-0.08043430851732257
21529,1003,0.0533333333333,-0.07395477499090548
21530,1003,0.0633333333333,-0.16148744066525178
21531,1003,0.0555555555556,-0.1647148377247312
21532,1003,0.0533333333333,-0.14231608117963387
21533,1003,0.05,-0.05357550323718252
21534,1003,0.0466666666667,0.007954319731483108
21535,1003,0.0433333333333,0.03215719691620536
13019,1004,0.11,-0.08998207995175198
13020,1004,0.094,-0.11539257919620119
13021,1004,0.113,-0.010388155054473682
13022,1004,0.189,0.05916572144661311
13023,1004,0.191,-0.023673717269877905
13024,1004,0.195,-0.06728487129927727
13025,1004,0.189,0.015110438048261874
13026,1004,0.15,-0.00913554195379981
13027,1004,0.146,-0.05891250492211256
13028,1004,0.158,-0.051262860041803165
13029,1004,0.153,0.04830216633825077
13030,1004,0.152,0.1117497235682118
13031,1004,0.154,0.013798322650740744
13032,1004,0.157,-0.047007732523882156
13033,1004,0.156,-0.06290765814524671
13034,1004,0.156,-0.13345742642257388
13035,1004,0.159,-0.10346435689154851
13036,1004,0.161,-0.03774858564934738
13037,1004,0.162,-0.03199624633302714
13038,1004,0.164,-0.021003278557290807
13039,1004,0.163,-0.043054498057078755
13040,1004,0.17,-0.028052529968470987
13041,1004,0.169,-0.08789734082183306
13042,1004,0.167,-0.006959572176356035
13043,1004,0.171,-0.006080305689070944
13044,1004,0.173,0.020349275377962304
13045,1004,0.175,-0.013928524403042455
13046,1004,0.176,0.04556718275110541
13047,1004,0.177,0.05539352705236253
13048,1004,0.175,-0.05105789510197359
13049,1004,0.179,-0.10060490076489856
13050,1004,0.179,-0.06833365257412402
13051,1004,0.177,-0.14490230576449006
13052,1004,0.176,-0.11156912166156588
13053,1004,0.177,-0.09998943467551216
13054,1004,0.18,-0.015694633202358
13055,1004,0.179,0.06600514391269105
13056,1004,0.177,0.10006127018061936
13057,1004,0.174,-0.10047130345578456
13058,1004,0.171,-0.058821687027151376
13059,1004,0.169,-0.02116364834649517
13060,1004,0.171,-0.12322058202680383
13061,1004,0.18,-0.06928317577757373
13062,1004,0.185,-0.033144837893842954
13063,1004,0.188,0.08549052682816324
13064,1004,0.193,0.12131205137655951
13065,1004,0.2,0.1236919933517486
13066,1004,0.209,-0.014960904856136183
13067,1004,0.209,0.002433464587952159
13068,1004,0.216,-0.08315222672551884
13069,1004,0.221,-0.06191280274737457
13070,1004,0.226,-0.07886481984816848
13071,1004,0.224,0.004544353721595926
13072,1004,0.229,0.05617190156535487
13073,1004,0.23,-0.00945854000837706
13074,1004,0.234,-0.1665086721586924
13075,1004,0.234,-0.047401698601726355
13076,1004,0.227,-0.07244404089681086
13077,1004,0.222,-0.11750041821015042
13078,1004,0.224,-0.020332635551657676
7259,1005,0.088,-0.014537976804837687
7260,1005,0.09,0.1663362925358364
7261,1005,0.09,0.2197405311407928
7262,1005,0.087,0.12692974958299044
7263,1005,0.092,0.11198643736927613
7264,1005,0.105,0.11727761220581648
7265,1005,0.113,0.03891821641271978
7266,1005,0.123,0.10074185926984283
7267,1005,0.128,0.11488015876292909
7268,1005,0.122,0.058498718074534134
7269,1005,0.129,0.11581100395057745
7270,1005,0.127,0.07203924856629071
7271,1005,0.129,0.06156221360350969
7272,1005,0.134,0.059665628262153964
7273,1005,0.14,-3.371253613884337e-05
7274,1005,0.139,-0.029014630127961596
7275,1005,0.137,-0.0004264993592420739
7276,1005,0.138,0.0031510085850247373
7277,1005,0.14,0.08535598716616352
7278,1005,0.136,0.08817953410318422
7279,1005,0.141,0.1035844943925304
7280,1005,0.135,0.13392440088654914
7281,1005,0.14,0.11781254766836599
7282,1005,0.135,0.2005213182054578
7283,1005,0.136,0.20111881596876294
7284,1005,0.138,0.23703983602270776
7285,1005,0.142,0.2749805402567315
7286,1005,0.139,0.11343889634856127
7287,1005,0.143,0.08593723003208811
7288,1005,0.14,0.18938276087853248
7289,1005,0.144,0.23685474455711644
7290,1005,0.138,0.19624069303285482
7291,1005,0.143,0.12156362675979362
7292,1005,0.149,0.048801229289480136
7293,1005,0.158,0.09223990476992125
7294,1005,0.153,0.250025471332124
7295,1005,0.156,0.2764095379856716
7296,1005,0.154,0.24557032451508734
7297,1005,0.155,0.1793019707931963
7298,1005,0.15,0.17602311033070103
7299,1005,0.148,0.2545159607986038
7300,1005,0.144,0.2905520772048512
7301,1005,0.147,0.3067087246822109
7302,1005,0.151,0.21707092962402288
7303,1005,0.152,0.22770388429516222
7304,1005,0.156,0.2097650908907466
7305,1005,0.157,0.24902670572769983
7306,1005,0.164,0.3466147867994522
7307,1005,0.163,0.3687619746525184
7308,1005,0.166,0.20943087243812478
7309,1005,0.161,0.3258021231157071
7310,1005,0.158,0.3309762337073318
7311,1005,0.155,0.2670695451540728
7312,1005,0.158,0.32222425107598934
7313,1005,0.17,0.42421910975628474
7314,1005,0.18,0.26956961491834264
7315,1005,0.182,0.18756173608600737
7316,1005,0.188,0.23857300758787522
7317,1005,0.179,0.2786048141464545
7318,1005,0.17,0.3339047469794652
600,1006,0.16,-0.05091584961625471
601,1006,0.165,-0.24533925150311522
602,1006,0.165,-0.15152567696884142
603,1006,0.177,-0.04643108746626698
604,1006,0.187,-0.16625621003736243
605,1006,0.181,-0.1721280896509644
606,1006,0.16,-0.17052883953707434
607,1006,0.14,-0.22128969060157103
608,1006,0.13,-0.12996440604672474
609,1006,0.134,-0.20010303265528195
610,1006,0.145,-0.1758844161975587
611,1006,0.126,-0.22082590232434496
612,1006,0.111,-0.2645099970392957
613,1006,0.105,-0.23016799093612225
614,1006,0.115,-0.08268139056443316
615,1006,0.113,-0.16784868710872622
616,1006,0.111,-0.04477258869275799
617,1006,0.111,-0.11932482568085859
618,1006,0.119,-0.06724262516390794
619,1006,0.134,-0.19908262119733616
620,1006,0.143,-0.10490764369589314
621,1006,0.121,-0.13007463328046534
622,1006,0.104,-0.14998670050701315
623,1006,0.099,-0.22829716522550522
624,1006,0.113,-0.04978681733159726
625,1006,0.127,-0.11058194730925555
626,1006,0.126,-0.06977936600316811
627,1006,0.117,-0.08465880462509676
628,1006,0.101,-0.13017108568528987
629,1006,0.084,-0.16698514099750839
630,1006,0.103,-0.20778543193291968
631,1006,0.123,-0.23205932627165896
632,1006,0.116,-0.10841447016957259
633,1006,0.101,-0.13388928604079464
634,1006,0.1,-0.23774416290297398
635,1006,0.122,-0.09050766407000699
636,1006,0.133,-0.021513233574718373
637,1006,0.136,0.04390923397271074
638,1006,0.127,0.0004517250687617637
639,1006,0.131,-0.17703301488467718
640,1006,0.136,-0.16862112332611598
641,1006,0.149,-0.06347133221152515
642,1006,0.18,-0.07677713626881597
643,1006,0.194,0.003228681697003386
644,1006,0.214,-0.14569068787905157
645,1006,0.219,0.02795248335495257
646,1006,0.213,0.21199609551306142
647,1006,0.234,0.031055275977698502
648,1006,0.25,-0.0411419296661578
649,1006,0.26,0.15804204816257483
650,1006,0.252,0.0369557487168391
651,1006,0.237,-0.08040210976430565
652,1006,0.256,-0.13922710695859114
653,1006,0.251,-0.012732687484057936
654,1006,0.284,0.005671861690385058
655,1006,0.3,0.06252271911061996
656,1006,0.3,-0.012420964867256048
657,1006,0.33,0.057555991015171754
658,1006,0.333,0.04547012375121387
659,1006,0.335,0.07111766714439376
6300,1007,0.181,-0.012967132769518351
6301,1007,0.183,0.01601804252660827
6302,1007,0.179,-0.18372084723913615
6303,1007,0.185,-0.12059054964399205
6304,1007,0.193,0.04361629986293532
6305,1007,0.29,0.03962524837361636
6306,1007,0.183,0.057038426018483065
6307,1007,0.17,-0.026927061405306315
6308,1007,0.277,0.011098042658737959
6309,1007,0.277,0.14442795773403927
6310,1007,0.28,0.1716949526293772
6311,1007,0.329,0.06827326977720191
6312,1007,0.36,0.1270670065807246
6313,1007,0.402,0.009021868630020805
6314,1007,0.407,0.12530476447525757
6315,1007,0.405,-0.027547330536991415
6316,1007,0.403,0.09690849259299296
6317,1007,0.406,-0.031041949547781774
6318,1007,0.392,-0.08228008630092828
6319,1007,0.394,0.021030645293459525
6320,1007,0.398,0.1816921763161629
6321,1007,0.403,0.19904024349701785
6322,1007,0.354,0.21949355209471366
6323,1007,0.325,0.0032141388299589714
6324,1007,0.294,0.09823938503516164
6325,1007,0.32,0.19946563488028438
6326,1007,0.278,0.09743885525946219
6327,1007,0.269,0.13440305587181026
6328,1007,0.264,0.05403896623647775
6329,1007,0.27,-0.013261171878707425
6330,1007,0.274,0.16113686803247382
6331,1007,0.278,0.0904606823690966
6332,1007,0.272,-0.018439016050201287
6333,1007,0.269,0.07678139901171294
6334,1007,0.265,0.07265751789667861
6335,1007,0.26,0.047079086659009006
6336,1007,0.258,0.1666029599182211
6337,1007,0.26,0.12840847659450041
6338,1007,0.26,0.058195644173600486
6339,1007,0.256,-0.017312741153812688
6340,1007,0.256,-0.009142865630104743
6341,1007,0.261,0.029967492092770043
6342,1007,0.267,-0.01318338965588289
6343,1007,0.264,-0.21995581921375426
6344,1007,0.267,-0.17859528623391233
6345,1007,0.258,0.03612586491541814
6346,1007,0.257,0.03670168448876296
6347,1007,0.259,-0.1810563752930712
6348,1007,0.272,-0.1078844468139292
6349,1007,0.267,0.13101481855170063
6350,1007,0.26,0.10915847123367237
6351,1007,0.26,0.05987178484313321
6352,1007,0.256,0.1674901025309291
6353,1007,0.291,0.11996446833177624
6354,1007,0.317,0.29584015306190975
6355,1007,0.326,0.11882707864230754
6356,1007,0.312,0.03779055416922791
6357,1007,0.31,0.09222045268807186
6358,1007,0.315,0.13451263974631703
6359,1007,0.311,0.09832561222393704
100788,1008,-0.11,-0.013824461863939125
100789,1008,-0.113,-0.28503202309802816
100790,1008,-0.113,-0.12015382531485355
100791,1008,-0.11,0.023453054060009335
100792,1008,-0.112,-0.08409819488865358
100793,1008,-0.095,-0.09755413446142328
100794,1008,-0.08,-0.10098251907481245
100795,1008,-0.051,-0.08359508271063923
100796,1008,0.009,-0.2729983329964287
100797,1008,0.046,-0.16803084570928975
100798,1008,0.086,-0.036762382566154744
100799,1008,0.067,-0.0503406583906921
100800,1008,0.049,-0.16547661730284693
100801,1008,0.053,-0.11114539369906365
100802,1008,0.067,-0.04567529709549131
100803,1008,0.067,-0.04062518881767099
100804,1008,0.078,-0.06142332545047022
100805,1008,0.091,0.012989924106266069
100806,1008,0.088,-0.1207580346501935
100807,1008,0.091,-0.13985607175149037
100808,1008,0.071,0.040333711541984035
100809,1008,0.072,-0.00622922188089883
100810,1008,0.087,-0.03663571745246316
100811,1008,0.089,-0.13373901649607353
100812,1008,0.094,-0.054580701140252624
100813,1008,0.089,0.02631973425204107
100814,1008,0.088,-0.04838933859602382
100815,1008,0.092,-0.06711085877464198
100816,1008,0.082,-0.060818904582635586
100817,1008,0.105,-0.07373856487409339
100818,1008,0.095,-0.15484937743959012
100819,1008,0.088,-0.05974893654040472
100820,1008,0.112,-0.025035900220498977
100821,1008,0.141,0.005078672912167934
100822,1008,0.17,0.15424996545635192
100823,1008,0.198,0.14470712540802746
100824,1008,0.203,0.04003197138620354
100825,1008,0.229,0.09859836505523625
100826,1008,0.243,0.14776980634426948
100827,1008,0.235,0.11902515398685717
100828,1008,0.245,0.034055277408931744
100829,1008,0.252,-0.027008817933393683
100830,1008,0.256,-0.016216874809244688
100831,1008,0.263,0.10638394763244727
100832,1008,0.26,0.10233978326781154
100833,1008,0.272,0.17078520656212656
100834,1008,0.267,0.28927594747924223
100835,1008,0.278,0.2710399158330024
100836,1008,0.278,0.11446803577673223
100837,1008,0.283,0.23226990348014478
100838,1008,0.284,0.2877404310730348
100839,1008,0.289,0.2359503504806091
100840,1008,0.292,0.1795483778736399
100841,1008,0.3,0.21864742506737403
100842,1008,0.317,0.12989391619080629
100843,1008,0.321,0.08788141425705306
100844,1008,0.32,0.19648468894524238
100845,1008,0.329,0.16723287873659118
100846,1008,0.324,0.10523625127619121
100847,1008,0.32,0.048360290811528484
95209,1009,0.12,-0.07374143177534925
95210,1009,0.13,-0.2678054157606905
95211,1009,0.133,-0.20170120030006197
95212,1009,0.129,-0.1221044253569484
95213,1009,0.126,-0.08082614416165348
95214,1009,0.112,-0.14995296452501675
95215,1009,0.116,-0.18775786298432814
95216,1009,0.118,-0.15646695472070907
95217,1009,0.135,-0.2001621871094348
95218,1009,0.132,-0.1549668581043013
95219,1009,0.135,-0.13341842397762568
95220,1009,0.126,0.11285396906316195
95221,1009,0.112,-0.021987983533319846
95222,1009,0.121,0.019777618786091886
95223,1009,0.136,-0.012086291452380073
95224,1009,0.132,0.03783359885340348
95225,1009,0.131,-0.06985722864839475
95226,1009,0.135,-0.10389649275586385
95227,1009,0.14,-0.03748261326321797
95228,1009,0.142,-0.07007702058281098
95229,1009,0.142,0.007748697404730141
95230,1009,0.141,-0.11834158422467575
95231,1009,0.139,-0.028784352989772857
95232,1009,0.139,-0.01377521067813994
95233,1009,0.124,-0.08323085065375105
95234,1009,0.122,-0.11263062821488587
95235,1009,0.122,-0.023515506659691345
95236,1009,0.127,-0.06371403668423806
95237,1009,0.127,0.007946110103698532
95238,1009,0.123,-0.02276484163823608
95239,1009,0.138,-0.09751735620136473
95240,1009,0.145,-0.17853439311954308
95241,1009,0.151,-0.1332566567373045
95242,1009,0.148,-0.21993640819536767
95243,1009,0.149,-0.07157846832731027
95244,1009,0.151,-0.030616006403767073
95245,1009,0.146,0.02297870691162904
95246,1009,0.148,-0.23321738370111092
95247,1009,0.147,-0.12913066224557015
95248,1009,0.147,-0.1174914039930672
95249,1009,0.146,-0.11467719044457295
95250,1009,0.147,0.02943630629725522
95251,1009,0.144,0.06266794631338321
95252,1009,0.14,0.04538283813222757
95253,1009,0.137,-0.09529984940856803
95254,1009,0.138,-0.0010880765310217443
95255,1009,0.14,-0.08603522899212604
95256,1009,0.141,-0.14233614107629142
95257,1009,0.143,-0.20164896742121566
95258,1009,0.142,-0.17073031958892318
95259,1009,0.141,-0.05532899774680741
95260,1009,0.138,-0.1308877843221122
95261,1009,0.139,-0.035360601665638564
95262,1009,0.131,0.017343733918855162
95263,1009,0.123,-0.13032835343150653
95264,1009,0.125,-0.04754153260250896
95265,1009,0.126,-0.12971747313742235
95266,1009,0.123,-0.114347734327675
95267,1009,0.134,-0.033155556139675274
95268,1009,0.144,-0.1747900983926178
12899,1010,0.071,-0.0498898860034348
12900,1010,0.064,-0.0822674560213231
12901,1010,0.05,-0.3235797991426679
12902,1010,0.049,-0.0730648698944221
12903,1010,0.048,-0.006995943868330103
12904,1010,0.048,-0.07956726731274907
12905,1010,0.054,-0.09957171016638558
12906,1010,0.056,-0.06321592139993368
12907,1010,0.055,-0.051259736947699835
12908,1010,0.063,-0.15849409162158576
12909,1010,0.069,-0.0958797703575229
12910,1010,0.078,-0.028973429301034106
12911,1010,0.098,-0.10405129437598473
12912,1010,0.175,-0.11500123617773608
12913,1010,0.179,-0.13177201345902465
12914,1010,0.181,-0.09225417033303404
12915,1010,0.182,-0.04027391310703218
12916,1010,0.183,0.029539458370795222
12917,1010,0.183,0.04580480881400292
12918,1010,0.184,0.015617703933861613
12919,1010,0.192,-0.051407627699162434
12920,1010,0.187,-0.02370020704992579
12921,1010,0.191,-0.05702276654200035
12922,1010,0.195,0.04552666805788533
12923,1010,0.239,-0.011735405048367033
12924,1010,0.267,-0.03762067413784839
12925,1010,0.246,-0.0783476423355762
12926,1010,0.221,-0.06287092836351385
12927,1010,0.212,0.04714323094317932
12928,1010,0.213,0.049454512724722705
12929,1010,0.206,-0.19294061472976184
12930,1010,0.27,-0.1320515728245397
12931,1010,0.238,-0.04673156105167167
12932,1010,0.238,0.010839594204623746
12933,1010,0.238,-0.04542115875331801
12934,1010,0.236,-0.010329104652709833
12935,1010,0.238,0.14918216754963037
12936,1010,0.24,0.12142080321878282
12937,1010,0.272,0.30056731964168026
12938,1010,0.337,0.29897836708148595
12939,1010,0.349,0.345444417538246
12940,1010,0.381,0.2389532824049264
12941,1010,0.412,0.18612251807842575
12942,1010,0.418,0.22468516073849068
12943,1010,0.425,0.2065432750416709
12944,1010,0.433,0.19086096636762287
12945,1010,0.472,0.13930377108479522
12946,1010,0.483,0.28111494687487
12947,1010,0.478,0.23840281130926158
12948,1010,0.479,0.29562034995449976
12949,1010,0.48,0.28297707439939884
12950,1010,0.485,0.24319579201333327
12951,1010,0.485,0.2768876852324939
12952,1010,0.491,0.22649919186963632
12953,1010,0.494,0.30829804530628807
12954,1010,0.486,0.1844824464564492
12955,1010,0.502,0.15016073523124854
12956,1010,0.508,0.16519637578962768
12957,1010,0.527,0.21308766641415858
12958,1010,0.538,0.21059311489102053
7559,1011,-0.288,-0.007031607728787817
7560,1011,-0.291,-0.040341741623300925
7561,1011,-0.29,-0.06457729909741954
7562,1011,-0.291,-0.1323862471767339
7563,1011,-0.29,-0.09987515927768653
7564,1011,-0.287,-0.03611959113053895
7565,1011,-0.288,0.03297051910299567
7566,1011,-0.285,0.03191907709165201
7567,1011,-0.285,-0.05123485267901581
7568,1011,-0.282,-0.04040717968434818
7569,1011,-0.279,-0.12173233610672687
7570,1011,-0.262,-0.07602260358586291
7571,1011,-0.264,0.02938022955285927
7572,1011,-0.266,-0.06222376114378124
7573,1011,-0.276,-0.132258430362677
7574,1011,-0.288,-0.11696764035242
7575,1011,-0.296,-0.1660242771113273
7576,1011,-0.268,-0.1299504481375364
7577,1011,-0.282,-0.049138594035849276
7578,1011,-0.307,0.021255701869571767
7579,1011,-0.311,-0.041951994866230774
7580,1011,-0.31,-0.07529696319205245
7581,1011,-0.311,-0.1320028039064668
7582,1011,-0.317,-0.13125718465387526
7583,1011,-0.321,-0.1537916080201551
7584,1011,-0.325,-0.17823677643887403
7585,1011,-0.323,-0.19839316353173572
7586,1011,-0.324,-0.28074770107736363
7587,1011,-0.301,-0.23955302510435242
7588,1011,-0.283,-0.30337472686576294
7589,1011,-0.268,-0.264514989298472
7590,1011,-0.244,-0.18117208792405
7591,1011,-0.238,-0.1913466661523961
7592,1011,-0.246,-0.17529924893963936
7593,1011,-0.263,-0.11636583867274394
7594,1011,-0.256,-0.12957688755425292
7595,1011,-0.269,-0.0992832880483631
7596,1011,-0.284,-0.16044194961023633
7597,1011,-0.287,-0.18434760368422415
7598,1011,-0.287,-0.15631297451488568
7599,1011,-0.289,-0.19164849127486697
7600,1011,-0.28,-0.21745859172400658
7601,1011,-0.254,-0.3163473683487344
7602,1011,-0.219,-0.1260801085983387
7603,1011,-0.215,-0.10584455762169379
7604,1011,-0.213,-0.1507359485071604
7605,1011,-0.226,-0.11631460876396857
7606,1011,-0.243,-0.21972454914443498
7607,1011,-0.256,-0.2782106197098097
7608,1011,-0.262,-0.21490522388463681
7609,1011,-0.26,-0.10463111478739308
7610,1011,-0.261,-0.11461038789263311
7611,1011,-0.278,-0.1661129583780208
7612,1011,-0.291,-0.16503784421501702
7613,1011,-0.296,-0.09609849569505458
7614,1011,-0.289,-0.004378446719761477
7615,1011,-0.28,-0.040357463595433
7616,1011,-0.277,-0.18416831217319388
7617,1011,-0.271,-0.08888388101664982
7618,1011,-0.234,-0.0942752122272696
420,1012,0.052,-0.007499359968961502
421,1012,0.069,0.12753136240721655
422,1012,0.068,0.01641888435995101
423,1012,0.07,-0.016012411846264753
424,1012,0.073,-0.14009385373235037
425,1012,0.075,-0.09390159034088674
426,1012,0.072,0.021389582506896324
427,1012,0.072,0.005399288192935645
428,1012,0.073,0.019482392631257842
429,1012,0.07,0.08103177134128128
430,1012,0.065,0.16587703301181211
431,1012,0.059,-0.024526797845994566
432,1012,0.06,-0.10973297486683789
433,1012,0.059,-0.015528901588896995
434,1012,0.03,-0.05986447093225458
435,1012,0.022,-0.0764291831622769
436,1012,0.022,-0.20738902993202674
437,1012,0.019,-0.09730811708120152
438,1012,0.017,-0.14372475187713382
439,1012,0.012,-0.07345319898610683
440,1012,0.013,-0.06691117635450204
441,1012,0.011,-0.1548601715903498
442,1012,8.32667268469e-18,-0.23664041560975002
443,1012,-0.006,-0.10102792646092354
444,1012,-0.035,0.09193036522948134
445,1012,-0.038,0.1978789777525499
446,1012,-0.036,0.12061345170997081
447,1012,-0.04,-0.06968436018462212
448,1012,-0.007,-0.06942036139244864
449,1012,-0.005,0.02057980095636489
450,1012,-0.008,0.012601465621772865
451,1012,-0.009,-0.056692420284486816
452,1012,-0.029,-0.04982490968182332
453,1012,-0.016,-0.039822356419214916
454,1012,-0.013,0.13223486058862133
455,1012,-0.012,-0.005234030168114492
456,1012,-0.007,-0.0491982048568779
457,1012,-0.002,-0.08382974588196188
