,musicId,y_test,SVR
13047,1004,-0.157,-0.014906559368617858
13048,1004,-0.156,-0.10823499619036321
13049,1004,-0.153,-0.025685096574848867
13050,1004,-0.155,-0.02380807111808804
13051,1004,-0.155,-0.18880009963622563
13052,1004,-0.153,-0.12162610761124866
13053,1004,-0.152,-0.13109707464722703
13054,1004,-0.153,-0.09749801548389476
13055,1004,-0.151,-0.06493567984929284
13056,1004,-0.156,-0.013872428767374281
13057,1004,-0.152,-0.028815078138176922
13058,1004,-0.153,0.12294288684758052
13059,1004,-0.148,0.011778679061660788
13060,1004,-0.147,-0.2696406038608508
13061,1004,-0.144,-0.1864321598878917
13062,1004,-0.079,-0.11891132846831472
13063,1004,-0.094,-0.02093440003499493
13064,1004,-0.097,0.10383083576804401
13065,1004,-0.097,0.10391647905260974
13066,1004,-0.104,-0.04237921725214501
13067,1004,-0.105,-0.036720662081054914
13068,1004,-0.109,-0.1446372070437611
13069,1004,-0.112,-0.028524905956434046
13070,1004,-0.115,-0.14646311545173968
13071,1004,-0.117,-0.11722943481867017
13072,1004,-0.117,-0.13311604192838689
13073,1004,-0.121,-0.06061909267689432
13074,1004,-0.12,-0.058968030607846625
13075,1004,-0.116,-0.07106734917093561
13076,1004,-0.119,-0.13551369324865564
13077,1004,-0.117,-0.23240973704995804
13078,1004,-0.116,-0.19889962096845376
7259,1005,0.229,-0.01946620473373213
7260,1005,0.248,0.09826332537934522
7261,1005,0.252,0.10619109323891578
7262,1005,0.254,0.05419567780099031
7263,1005,0.259,0.0383636233264638
7264,1005,0.257,0.08038155366508086
7265,1005,0.264,-0.017982019607081026
7266,1005,0.264,-0.007357997014619325
7267,1005,0.261,0.011765201411583034
7268,1005,0.264,0.0409843362551227
7269,1005,0.264,0.05088339752389458
7270,1005,0.261,-0.03358530017001461
7271,1005,0.269,-0.034306808296595784
7272,1005,0.273,-0.01935368827805685
7273,1005,0.272,0.07052599568342253
7274,1005,0.276,0.07148985446608584
7275,1005,0.28,0.004283843161536502
7276,1005,0.28,-0.027461404009437543
7277,1005,0.28,0.05601848981177247
7278,1005,0.278,-0.03646963613620231
7279,1005,0.273,-0.055714539179258185
7280,1005,0.309,0.05995513296267817
7281,1005,0.322,0.03748398756146913
7282,1005,0.326,0.14088976959763394
7283,1005,0.329,0.1329609373028472
7284,1005,0.336,0.10685893896669062
7285,1005,0.339,0.1212577409646811
7286,1005,0.341,0.061037314573687426
7287,1005,0.344,0.059566101920257006
7288,1005,0.362,0.17741079606142207
7289,1005,0.37,0.22866472086988632
7290,1005,0.37,0.06580632014393399
7291,1005,0.368,0.06467794959100125
7292,1005,0.367,0.029786836315481055
7293,1005,0.366,0.04030282413879065
7294,1005,0.373,0.08276731815687714
7295,1005,0.372,0.05356394377190858
7296,1005,0.379,0.0505674096507661
7297,1005,0.377,0.06650325892002983
7298,1005,0.381,0.09446065144812486
7299,1005,0.377,0.10479173958787584
7300,1005,0.373,0.07417472746421581
7301,1005,0.375,0.11401528061857912
7302,1005,0.381,0.14932661853043994
7303,1005,0.374,0.15203074736728595
7304,1005,0.381,0.10766234707849585
7305,1005,0.383,0.11537805496262453
7306,1005,0.379,0.15615677867831335
7307,1005,0.385,0.12209383942567019
7308,1005,0.386,0.010847640528964905
7309,1005,0.383,0.23472726384491366
7310,1005,0.38,0.20422866405436924
7311,1005,0.384,0.09673047752483586
7312,1005,0.379,0.15023084890885907
7313,1005,0.38,0.16981530496793712
7314,1005,0.371,0.12431272393343389
7315,1005,0.369,0.1306360086438289
7316,1005,0.363,0.09277590284226138
7317,1005,0.356,0.00969024263013328
7318,1005,0.349,0.04374144157248176
600,1006,0.088,0.006604431669156835
601,1006,0.086,-0.11614559329950998
602,1006,0.073,-0.12899095414805795
603,1006,0.045,-0.13019978776147684
604,1006,0.028,-0.09481691497930748
605,1006,0.038,0.04718025697165411
606,1006,0.019,0.07756726582937055
607,1006,0.021,-0.11729517386544296
608,1006,0.013,0.20095293574964457
609,1006,0.008,0.1573986521847262
610,1006,-0.004,0.009167737806572138
611,1006,-0.006,0.07451416722653792
612,1006,-0.009,-0.06362808409285338
613,1006,-0.004,-0.08686779226008114
614,1006,0.011,-0.1158625960799038
615,1006,0.022,-0.015333943569810507
616,1006,-0.003,-0.0011481226147328077
617,1006,-0.004,0.08323984908290137
618,1006,-0.001,-0.005987665602682199
619,1006,0.008,0.1369623762944469
620,1006,0.021,0.05623211398497201
621,1006,0.018,0.016580458832099534
622,1006,0.004,-0.009849786504990507
623,1006,-0.006,-0.19338018499697418
624,1006,-0.006,0.07816412766548451
625,1006,0.004,0.0034589912888754876
626,1006,0.018,-0.023711251791545998
627,1006,0.026,-0.03510727418036404
628,1006,0.024,0.07918018555810895
629,1006,0.007,-0.010810677395356225
630,1006,0.023,0.17122296044090818
631,1006,0.026,-0.08793997902747187
632,1006,0.026,0.08348906571053342
633,1006,0.017,0.07868483677687682
634,1006,0.009,-0.11381445326301455
635,1006,0.008,-0.04349084747128
636,1006,0.024,0.08001624892981794
637,1006,0.026,0.1541811634153915
638,1006,0.027,0.044830348559370056
639,1006,0.026,-0.04243148986515537
640,1006,0.019,-0.15875682884352532
641,1006,0.021,0.04649631299591324
642,1006,0.042,0.0146409298292524
643,1006,0.057,0.0003350141142001578
644,1006,0.027,-0.047581053871024584
645,1006,0.021,0.09922940680171342
646,1006,0.035,0.23087115921131085
647,1006,0.046,0.029691506654820718
648,1006,0.07,-0.08639618729691016
649,1006,0.113,-0.0023463482348789894
650,1006,0.097,-0.0007395334424027851
651,1006,0.085,-0.037131051846697294
652,1006,0.097,-0.08808392321419543
653,1006,0.12,0.02343203087968912
654,1006,0.141,-0.09339743079226841
655,1006,0.154,-0.051859102243850055
656,1006,0.157,-0.19573153259054732
657,1006,0.152,-0.09997606836862634
658,1006,0.139,-0.045510887023870086
659,1006,0.145,0.057115553090281684
6300,1007,0.266,0.025318896122507154
6301,1007,0.255,0.0961310374939275
6302,1007,0.248,-0.14846017945493956
6303,1007,0.247,-0.056491362724033975
6304,1007,0.254,0.24042884010874976
6305,1007,0.244,0.1764970497710619
6306,1007,0.244,0.14674722873934393
6307,1007,0.258,0.1364940060164825
6308,1007,0.265,-0.12988102027296367
6309,1007,0.275,0.1140412127424864
6310,1007,0.266,0.12267382837646708
6311,1007,0.267,0.15035270412865143
6312,1007,0.297,0.21806113591309623
6313,1007,0.315,0.04514520534206937
6314,1007,0.284,0.19771423904736557
6315,1007,0.278,0.09560825945277505
6316,1007,0.289,0.19771969791190624
6317,1007,0.295,0.07352293481328286
6318,1007,0.298,0.10971371563384981
6319,1007,0.296,0.039928665161782825
6320,1007,0.283,0.10253312174608391
6321,1007,0.284,0.20621028915987083
6322,1007,0.279,0.061342529334991056
6323,1007,0.275,0.03344007953172659
6324,1007,0.266,0.01287210408171717
6325,1007,0.26,0.03193120784548813
6326,1007,0.247,-0.07177436033498914
6327,1007,0.248,0.05868629854467715
6328,1007,0.262,0.07616047558007315
6329,1007,0.275,0.03951932244049071
6330,1007,0.262,0.1489444966614195
6331,1007,0.25,0.07476501158798764
6332,1007,0.236,-0.08209906721204054
6333,1007,0.224,-0.07294265782681293
6334,1007,0.242,0.07733520938959139
6335,1007,0.258,0.03542806277765738
6336,1007,0.254,0.23195729771619195
6337,1007,0.244,0.24324624660115624
6338,1007,0.269,0.0372128577992074
6339,1007,0.274,0.054541792732068925
6340,1007,0.28,0.05706122917947433
6341,1007,0.249,0.1439249385226814
6342,1007,0.241,0.17590541104411606
6343,1007,0.239,-0.06555225742439709
6344,1007,0.259,-0.02851911185416671
6345,1007,0.278,0.027210769733589726
6346,1007,0.286,-0.16916134973138813
6347,1007,0.268,-0.15020756603718216
6348,1007,0.253,-0.04144935438576487
6349,1007,0.26,0.06646319426738771
6350,1007,0.272,-0.057583991075289484
6351,1007,0.285,-0.020274420024906967
6352,1007,0.266,0.0624282424391116
6353,1007,0.251,0.2370875544767545
6354,1007,0.244,0.26185769936817677
6355,1007,0.273,0.1345757947175643
6356,1007,0.258,0.07966293019995192
6357,1007,0.244,0.059978535901551146
6358,1007,0.242,0.060672025370797064
6359,1007,0.266,0.17497046772644465
100788,1008,0.127,0.07761749253215629
100789,1008,0.13,-0.254566891228809
100790,1008,0.133,-0.12792901712335908
100791,1008,0.134,0.02764090717024796
100792,1008,0.145,-0.08609802375501281
100793,1008,0.174,0.002734367178487393
100794,1008,0.168,-0.055873697064217645
100795,1008,0.191,-0.06728739488167097
100796,1008,0.208,-0.13422087532903237
100797,1008,0.207,0.016426632074324418
100798,1008,0.196,-0.05389935626321353
100799,1008,0.161,-0.017637892935761942
100800,1008,0.158,0.050771048550497286
100801,1008,0.161,-0.03914223777949612
100802,1008,0.159,-0.0134638931754152
100803,1008,0.169,0.05440382378562296
100804,1008,0.174,-0.002317896839650682
100805,1008,0.153,-0.03143216076136708
100806,1008,0.155,-0.02630385824829172
100807,1008,0.158,-0.08471330272617501
100808,1008,0.164,0.03946923903155013
100809,1008,0.163,-0.059216434441780055
100810,1008,0.167,-0.06291368854989145
100811,1008,0.166,-0.03432346611084054
100812,1008,0.167,-0.013352048237115569
100813,1008,0.183,0.03553493221174851
100814,1008,0.188,0.12974391277637165
100815,1008,0.182,0.036932118104529774
100816,1008,0.191,-0.15647201637110758
100817,1008,0.188,-0.0535998120060336
100818,1008,0.18,-0.09387184775111125
100819,1008,0.192,0.07320068669290035
100820,1008,0.209,0.03659911150183258
100821,1008,0.237,-0.032751183490929495
100822,1008,0.252,0.07546084626890519
100823,1008,0.271,0.06720327417529086
100824,1008,0.29,0.0713878628948653
100825,1008,0.292,0.1155846641292939
100826,1008,0.305,0.12160964885168389
100827,1008,0.306,0.07800574704708178
100828,1008,0.316,0.061959717977612946
100829,1008,0.307,0.08056055231619978
100830,1008,0.306,0.09909013877951282
100831,1008,0.302,0.18114177911426838
100832,1008,0.309,0.17616711242093425
100833,1008,0.307,0.18821639640311477
100834,1008,0.32,0.24014159384410888
100835,1008,0.311,0.2630377130249587
100836,1008,0.316,0.09289446677040918
100837,1008,0.322,0.08992945144753016
100838,1008,0.321,0.16994130826897874
100839,1008,0.309,0.0982439074578529
100840,1008,0.311,0.12215155076440475
100841,1008,0.312,0.22593595251168197
100842,1008,0.308,0.12101766117949352
100843,1008,0.317,0.13204219988714927
100844,1008,0.335,0.14588863208531488
100845,1008,0.324,0.21038931957082196
100846,1008,0.333,0.2633142464404042
100847,1008,0.337,0.10286515257816363
95209,1009,0.036,0.016123420179785464
95210,1009,0.029,-0.07485135379340209
95211,1009,0.034,-0.10910916139032535
95212,1009,0.032,0.009300147040572901
95213,1009,0.036,-0.08599709247499339
95214,1009,0.027,-0.03235213964024035
95215,1009,0.032,-0.009279209921871437
95216,1009,0.039,-0.026154959198046182
95217,1009,0.037,0.04787691791178793
95218,1009,0.034,-0.07777189387237655
95219,1009,0.019,-0.06354935540682678
95220,1009,0.012,0.15040690303690868
95221,1009,0.017,0.08597013157213644
95222,1009,0.011,0.07928943516625526
95223,1009,-0.031,0.01260278615557707
95224,1009,-0.048,0.0835806467852989
95225,1009,-0.049,-0.04323976276888551
95226,1009,-0.055,-0.0905514417438666
95227,1009,-0.049,-0.1049216313618598
95228,1009,-0.053,-0.05675481120968455
95229,1009,-0.047,-0.010888916969213111
95230,1009,-0.051,0.06752735273710046
95231,1009,-0.056,0.118350406586598
95232,1009,-0.066,-0.0011545545029685994
95233,1009,-0.074,0.11033475134826902
95234,1009,-0.071,0.021807235468357486
95235,1009,-0.071,0.11144605722479951
95236,1009,-0.069,-0.03267830077849955
95237,1009,-0.06,-0.029111440984830275
95238,1009,-0.046,0.12674571760768893
95239,1009,-0.028,-0.013852294503283194
95240,1009,-0.014,-0.053470846065509794
95241,1009,-0.02,-0.04644313400870255
95242,1009,-0.025,-0.08187033472878603
95243,1009,-0.031,0.04221647635242044
95244,1009,-0.037,0.012338152448736692
95245,1009,-0.024,0.013585583430927847
95246,1009,-0.012,-0.16792662035310535
95247,1009,-0.018,0.09224182770509164
95248,1009,-0.021,-0.0059308841141012675
95249,1009,-0.014,-0.08962447838167593
95250,1009,-0.032,0.07022673648746623
95251,1009,-0.03,-0.011830098460486008
95252,1009,-0.028,0.13225816558451442
95253,1009,-0.017,0.033630725968344585
95254,1009,-0.019,0.08407014031812969
95255,1009,-0.02,-0.006873835172857459
95256,1009,-0.032,-0.08621666845721569
95257,1009,-0.016,-0.12228322332040432
95258,1009,-0.019,-0.026733624551941906
95259,1009,-0.002,-0.06738261613008446
95260,1009,-0.009,-0.04399997423497261
95261,1009,-0.005,0.1259540298592789
95262,1009,-0.009,0.10876338004173418
95263,1009,-0.011,0.03978300216796461
95264,1009,-0.024,0.09278044264921777
95265,1009,-0.021,-0.04697124044005559
95266,1009,-0.024,-0.034272041021110825
95267,1009,-0.006,0.07443754668677875
95268,1009,-0.006,-0.05606546697604982
12899,1010,0.364,0.013118465241266013
12900,1010,0.364,-0.0033516282807351666
12901,1010,0.366,-0.10129754836673462
12902,1010,0.369,0.01900906192100539
12903,1010,0.372,-0.0868929206923494
12904,1010,0.374,-0.024702218571034454
12905,1010,0.376,-0.05880798989475357
12906,1010,0.378,-0.053500467756897194
12907,1010,0.379,-0.05002442424792182
12908,1010,0.381,-0.10392134897135157
12909,1010,0.386,-0.17471216868748046
12910,1010,0.387,-0.14251496502505767
12911,1010,0.386,-0.12095400265964097
12912,1010,0.384,-0.07467182153812542
12913,1010,0.386,-0.1309481866967488
12914,1010,0.385,-0.0426992368502246
12915,1010,0.382,-0.029571653572752724
12916,1010,0.383,-0.06721665200395545
12917,1010,0.385,-0.032227291009424855
12918,1010,0.385,-0.07633982830640014
12919,1010,0.386,-0.07211802181237621
12920,1010,0.386,0.06729356779491955
12921,1010,0.384,0.09017192847288746
12922,1010,0.385,-0.03561845076019922
12923,1010,0.416,-0.0661671669335422
12924,1010,0.395,-0.16670082261670266
12925,1010,0.385,-0.17204905376079288
12926,1010,0.388,-0.13769350963115362
12927,1010,0.385,0.08224791930220517
12928,1010,0.387,0.04657330675298334
12929,1010,0.385,-0.150480546718681
12930,1010,0.424,-0.14935784870867336
12931,1010,0.398,-0.07066186653116442
12932,1010,0.391,-0.11138645893913791
12933,1010,0.392,-0.07782966870107778
12934,1010,0.383,-0.10033965425212817
12935,1010,0.373,0.03462844751502615
12936,1010,0.391,0.16811891889142944
12937,1010,0.395,0.2635949970403135
12938,1010,0.438,0.2587555303052698
12939,1010,0.44,0.3282819211977014
12940,1010,0.442,0.22316669002753892
12941,1010,0.433,0.26325108841277123
12942,1010,0.419,0.3395268835434384
12943,1010,0.418,0.2419458734975825
12944,1010,0.442,0.2655303127032388
12945,1010,0.445,0.25772862838016697
12946,1010,0.459,0.3775327612327314
12947,1010,0.482,0.2754532457405254
12948,1010,0.496,0.22323329745306952
12949,1010,0.494,0.3119652099848973
12950,1010,0.494,0.1632711901798642
12951,1010,0.485,0.14755678680163653
12952,1010,0.469,0.20123797095631363
12953,1010,0.475,0.43993648829634024
12954,1010,0.47,0.41264477996930204
12955,1010,0.483,0.2772936598039055
12956,1010,0.488,0.2808333808017017
12957,1010,0.49,0.27080220071374506
12958,1010,0.511,0.21219377447824683
7559,1011,0.124,0.07716408741481873
7560,1011,0.117,0.09375155832892189
7561,1011,0.113,0.09196490927116378
7562,1011,0.115,0.08441065473200152
7563,1011,0.112,0.06211336118396056
7564,1011,0.095,0.057878777873464335
7565,1011,0.098,0.07009752319107097
7566,1011,0.103,0.09319386285106461
7567,1011,0.101,0.04334126434304268
7568,1011,0.116,-0.0644941934877253
7569,1011,0.112,-0.09551138616122849
7570,1011,0.113,-0.026768694202852536
7571,1011,0.117,0.044880685444311286
7572,1011,0.043,0.09140713109807902
7573,1011,0.033,0.11901404870531831
7574,1011,0.039,-0.021607859383978675
7575,1011,0.024,0.0042854285464271474
7576,1011,0.024,-0.032483505079213174
7577,1011,0.03,-0.13354744518983036
7578,1011,0.022,0.052187964718335714
7579,1011,0.026,0.0747619062136393
7580,1011,0.023,0.07971403610738849
7581,1011,0.024,0.14132028950028463
7582,1011,0.027,0.05341805818788721
7583,1011,0.033,0.10322433824634981
7584,1011,0.035,0.08751741655075712
7585,1011,0.037,0.07334102159498533
7586,1011,0.041,-0.21777590754732457
7587,1011,0.037,-0.3277429498961595
7588,1011,0.041,-0.40701929573877477
7589,1011,0.046,-0.3215973876620562
7590,1011,0.045,-0.3183950695405277
7591,1011,0.046,-0.2097271050609299
7592,1011,0.049,-0.1918088579881606
7593,1011,0.046,-0.10836329774498328
7594,1011,0.045,-0.047025387598560994
7595,1011,0.041,0.09260427791241023
7596,1011,0.043,0.05080654449851882
7597,1011,0.046,0.06029776053679525
7598,1011,0.056,0.06104295740654514
7599,1011,0.054,-0.15336038998747287
7600,1011,0.058,-0.2819551459253883
7601,1011,0.056,-0.3207188684359145
7602,1011,0.049,-0.0820299281990693
7603,1011,0.048,-0.11021357637493197
7604,1011,0.056,-0.21265166073883202
7605,1011,0.058,-0.16380064629778646
7606,1011,0.061,-0.14534103270754578
7607,1011,0.1,-0.11668814478279328
7608,1011,0.102,-0.08296581914904136
7609,1011,0.107,0.07614876611565599
7610,1011,0.114,-0.026584024579244844
7611,1011,0.118,0.04427251037413116
7612,1011,0.065,0.10049506117184663
7613,1011,0.04,0.14230976729396283
7614,1011,0.087,0.12597558331009506
7615,1011,0.106,0.13833935762219543
7616,1011,0.107,0.0678352061046455
7617,1011,0.104,-0.06308673003303474
7618,1011,0.105,0.10496878111777823
420,1012,0.01,-0.07548052811062018
421,1012,0.012,0.023721440110156797
422,1012,0.013,-0.06992565168863564
423,1012,0.01,-0.04233852940821543
424,1012,0.014,0.013627848665435302
425,1012,0.038,0.010680608063520017
426,1012,0.038,-0.010762800708373474
427,1012,0.036,0.05177725192418868
428,1012,0.039,-0.037428331172517024
429,1012,0.039,-0.12581630110403696
430,1012,0.035,-0.03518666055835322
431,1012,0.038,-0.05438583334125403
432,1012,0.041,-0.2072346480705225
433,1012,-0.031,-0.17608240356284832
434,1012,-0.025,-0.13189172332749471
435,1012,-0.022,0.046910512354770714
436,1012,-0.021,0.07320912037552603
437,1012,-0.018,-0.058267822630470326
438,1012,-0.02,-0.0911791783075623
439,1012,-0.022,0.020580159275092894
440,1012,-0.022,0.02532066640364701
441,1012,-0.021,-0.036579697258231
442,1012,-0.021,-0.025243600759995335
443,1012,-0.023,-0.023363925647809772
444,1012,-0.02,0.08867737868240295
445,1012,-0.018,0.15856527237397555
446,1012,-0.02,0.07582345840784897
447,1012,-0.02,-0.026234766375351617
448,1012,-0.019,0.026420850440321872
449,1012,-0.007,-0.03539430932980643
450,1012,0.002,-0.12484886136267608
451,1012,0.022,-0.1131952302627036
452,1012,0.04,-0.11988171408821226
453,1012,0.043,-0.2559390552837722
454,1012,0.037,-0.04747779209109591
455,1012,0.043,0.019054683097551886
456,1012,0.045,0.0163182195000786
457,1012,0.047,-0.24677514913839577
458,1012,0.049,0.07465399825019002
459,1012,0.053,0.13311373181139335
460,1012,0.053,-0.0060300793536670755
461,1012,0.052,0.016681628878151625
462,1012,0.048,0.07352102177979751
463,1012,0.048,-0.017339838727877435
464,1012,0.051,-0.056226260699692734
465,1012,0.048,-0.03872247190084922
466,1012,0.049,-0.12186184837209986
467,1012,0.045,-0.10854998527599598
468,1012,0.047,-0.050527590940847814
469,1012,0.046,8.733618776575122e-05
